Datum,Umsatz,Warengruppe,Brot,Broetchen,Croissant,Konditorei,Kuchen,Saisonbrot,national_holiday,christmas_market,KielerWoche,Schifffahrt,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,bewoelkt_bins_bewoelkt_0wenig_0_2,bewoelkt_bins_bewoelkt_1mäßig_3_5,bewoelkt_bins_bewoelkt_2stark_6_8,Monat,temp_bins_sehr_kalt,temp_bins_kalt,temp_bins_mild,temp_bins_warm,temp_bins_heiß,wind_bins_Brise,wind_bins_Wind,wind_bins_Sturm,Wettercode_cat,Wettercode_cat_condensed,Wettercode_0_keine_aussage,Wettercode_1_keine_beeintraechtigung,Wettercode_2_leichter_niederschlag,Wettercode_3_starker_niederschlag,Wettercode_4_gewitter,Wochentag_Mo,Wochentag_Di,Wochentag_Mi,Wochentag_Do,Wochentag_Fr,Wochentag_Sa,Wochentag_So
2017-11-01,159.909558679611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,159.909558679611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,159.909558679611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,159.909558679611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,333.775763857183,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,333.775763857183,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,333.775763857183,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,333.775763857183,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,333.775763857183,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,333.775763857183,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,150.785546328459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,150.785546328459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,150.785546328459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,150.785546328459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,150.785546328459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,150.785546328459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,98.0318713367873,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,98.0318713367873,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,98.0318713367873,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,98.0318713367873,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,98.0318713367873,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,98.0318713367873,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,225.046455806744,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,225.046455806744,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,225.046455806744,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,225.046455806744,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,225.046455806744,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,225.046455806744,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,23.8681794994192,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,23.8681794994192,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,23.8681794994192,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,23.8681794994192,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,23.8681794994192,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,23.8681794994192,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,345453.0,,12.975,12.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-02,121.440397431826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,121.440397431826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,121.440397431826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,121.440397431826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,121.440397431826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,121.440397431826,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,289.928187173423,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,289.928187173423,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,289.928187173423,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,289.928187173423,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,289.928187173423,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,289.928187173423,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,116.996797595654,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,116.996797595654,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,116.996797595654,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,116.996797595654,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,116.996797595654,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,116.996797595654,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,88.1013345443344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,88.1013345443344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,88.1013345443344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,88.1013345443344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,88.1013345443344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,88.1013345443344,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,211.038003898981,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,211.038003898981,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,211.038003898981,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,211.038003898981,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,211.038003898981,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,211.038003898981,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,44.0295290260757,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,44.0295290260757,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,44.0295290260757,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,44.0295290260757,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,44.0295290260757,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-02,44.0295290260757,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,345453.0,,11.6875,13.0,0.0,,,,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
